Tweet_count,Username,Text,Created At,Retweets,Likes,Category
31,PuthiyathalaimuraiTV,ரசிகர்கள் வேறு வாக்காளர்கள் வேறு மநீம தலைவர் கமல்ஹாசன்,Fri Feb 21 11:42:42 +0000 2025,199,1200,Makkal Needhi Maiam
32,Mohammed Zabiullah,மக்கள் நீதி மய்யம் ீம8ம்ஆண்டு,Mon Feb 24 14:19:46 +0000 2025,4,12,Makkal Needhi Maiam
33,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு துவக்கத்தை முன்னிட்டு பொள்ளாச்சியில் மரக்கன்றுகள் நடும் நிகழ்வு மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு துவக்கத்தை முன்னிட்டு பொள்ளாச்சி நுண்ணுயிர் உரம் தயாரிக்கும் மையத்தில் மரக்கன்றுகள் நடப்பட்டன கட்சியின் துணைத் தலைவர் திரு,Fri Jan 31 14:08:07 +0000 2025,111,218,Makkal Needhi Maiam
34,💥🔥𝘛𝘩𝘶𝘨 𝘏𝘢𝘢𝘴𝘢𝘯 𝘐𝘛 𝘞𝘪𝘯𝘨 🔥💥,்கள்நீதிமய்யம் நம்ம கட்சி நம்ம ஆண்டவர்க்காக அன்றும் இன்றும் என்றும் உழைத்து கொண்டே இருப்போம் உங்கள் மதன்கமல் ீம8ம்ஆண்டு,Fri Feb 21 05:55:20 +0000 2025,43,84,Makkal Needhi Maiam
35,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கட்சியின் திருவொற்றியூர் மாவட்ட நிர்வாகிகள் ஆலோசனைக் கூட்டம் மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு தொடக்கத்தை முன்னிட்டு கட்சியின் தலைவர் திரு அவர்களது ஆலோசனையின்பேரில் திருவொற்றியூர் மாவட்ட நிர்வாகிகள் ஆலோசனைக் கூட்டம் சென்னை மண்டலச்,Sun Feb 16 12:26:04 +0000 2025,83,179,Makkal Needhi Maiam
36,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,கோபிசெட்டிபாளையத்தில் மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு தொடக்க விழா கொண்டாட்டம் மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு அவர்களது வழிகாட்டுதல்படி கட்சியின் 8ம் ஆண்டு தொடக்க விழா கோபிசெட்டிபாளையத்தில் விமரிசையாக நடைபெற்றது கட்சியின் மாவட்டச் செயலாளர் திரு,Wed Feb 26 08:03:54 +0000 2025,73,154,Makkal Needhi Maiam
37,Rajesh,உயிரே உறவே தமிழே,Fri Feb 21 11:39:42 +0000 2025,19,63,Makkal Needhi Maiam
38,💥🔥𝘛𝘩𝘶𝘨 𝘏𝘢𝘢𝘴𝘢𝘯 𝘐𝘛 𝘞𝘪𝘯𝘨 🔥💥,agenda is everywhere ்கள்நீதிமய்யம் ்ஆண்டில்_மய்யம்,Thu Feb 20 08:38:59 +0000 2025,32,53,Makkal Needhi Maiam
39,Mohammed Zabiullah,மக்கள் நீதி மய்யம் ீம8ம்ஆண்டு,Wed Feb 26 15:02:11 +0000 2025,17,69,Makkal Needhi Maiam
40,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,நம்மவர் படிப்பகங்கள் திறப்பு விழா மக்கள் நீதி மய்யம் தலைவர் திரு கமல் ஹாசன் வாழ்த்து விருதுநகர் மாவட்டம் அருப்புக்கோட்டை அருகேயுள்ள கல்லூரணி மற்றும் ராமநாதபுரம் மாவட்டம் பரமக்குடி அருகேயுள்ள வேந்தோணி கிராமங்களில் அமைக்கப்பட்டுள்ள நம்மவர் படிப்பகங்கள் திறப்பு விழாவை,Sun Jan 26 12:19:00 +0000 2025,135,254,Makkal Needhi Maiam
41,A.kamalsenthil,தெறிக்க விடும் தெற்கு மாவட்ட மநீம மதுரை kamal haasan makkal needhi maiam maiam madurai ுரை_தெற்கு_மநீம ்கள்_நீதி_மய்யம் ாலண்டர்2025 ுரை_தெற்கு_மாவட்டம் ்மவர் ்லைஃப் ாட்காட்டி,Sat Jan 04 04:20:24 +0000 2025,11,27,Makkal Needhi Maiam
42,A.kamalsenthil,ுரை_தெற்கு_மாவட்டம் ்கள்_நீதி_மய்யம் சார்பில் தினசரி ாட்காட்டி ாலண்டர்2025 kamal haasan maiam madurai makkal needhi maiam ்மவர் ுரை_தெற்கு_மநீம,Sat Dec 28 08:51:59 +0000 2024,12,21,Makkal Needhi Maiam
43,A.kamalsenthil,dநெல்லை மண்டல செயலாளர் ாக்டர்_பிரேம்நாத் அவர்களின் இல்லத் திருமண வரவேற்பு நிகழ்வில் ுணாசலம்_அய்யா ாகராஜன்_அண்ணா ுரை_மண்டல_மய்யத்தூண் ்_அண்ணாவுடன் ்கள்_நான்,Sun Jan 05 11:51:14 +0000 2025,8,21,Makkal Needhi Maiam
44,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கட்சியின் தலைவர் திரு கமல் ஹாசன் அவர்கள் பேரறிஞர் அண்ணாவை நினைவு கூர்ந்தார்,Mon Feb 03 09:37:30 +0000 2025,91,169,Makkal Needhi Maiam
45,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,makkal needhi maiam namakkal vision 2024 ேடித்தீர்ப்போம்வா,Mon Apr 15 19:06:32 +0000 2019,69,282,Makkal Needhi Maiam
46,Gopi Siva kumar,மக்கள் நீதி மய்யம் கட்சியின் 8ஆண்டு துவக்கவிழாவை துணைத் தலைவர் திருrதங்கவேல் அவர்கள் கலந்து கொண்டு துவங்கி வைத்த நிகழ்வில் உயர்திருaரங்கநாதன் கோவை மண்டல செயலாளர் திருgமயில்சாமி மாநில விவசாய அணி செயலாளர் ீம8ம்ஆண்டு,Wed Feb 26 09:06:08 +0000 2025,2,5,Makkal Needhi Maiam
47,ஜெயபிரசாத்,ீம8ம்ஆண்டு,Thu Feb 20 15:58:24 +0000 2025,25,46,Makkal Needhi Maiam
48,ஜெயபிரசாத்,ீம8ம்ஆண்டு,Fri Feb 21 06:34:45 +0000 2025,9,18,Makkal Needhi Maiam
49,ஜெயபிரசாத்,ீம8ம்ஆண்டு,Fri Feb 21 10:30:28 +0000 2025,12,17,Makkal Needhi Maiam
50,💥🔥𝘛𝘩𝘶𝘨 𝘏𝘢𝘢𝘴𝘢𝘯 𝘐𝘛 𝘞𝘪𝘯𝘨 🔥💥,8 ஆம் ஆண்டில் ்கள்நீதிமய்யம் ்ஆண்டில்_மய்யம்,Thu Feb 20 11:43:31 +0000 2025,14,37,Makkal Needhi Maiam
